sloka	pada	english	verb_part	speech_part	word_count	verb_count
5.14.48	वनेचराणाम्	of creatures wandering in the forest	[('wandering', 'VBG')]	[[('of', 'IN'), ('creatures', 'NNS'), ('wandering', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('forest', 'NN')]]	6	1
2.56.37	वनोत्तमे	in that splendid forest	[('forest', 'VB')]	[[('in', 'IN'), ('that', 'DT'), ('splendid', 'NN'), ('forest', 'VB')]]	4	1
5.39.38	वनौकसः	vanaras who move in the forest	[('move', 'VBP')]	[[('vanaras', 'NNS'), ('who', 'WP'), ('move', 'VBP'), ('in', 'IN'), ('the', 'DT'), ('forest', 'NN')]]	6	1
4.53.26	वनौकसाम्	for the forest dwellers monkeys स्वयम् personally	[('monkeys', 'VBP')]	[[('for', 'IN'), ('the', 'DT'), ('forest', 'JJS'), ('dwellers', 'NNS'), ('monkeys', 'VBP'), ('स्वयम्', 'NNP'), ('personally', 'RB')]]	7	1
2.40.4	वन्दमानम्	who was paying homage	[('was', 'VBD'), ('paying', 'VBG')]	[[('who', 'WP'), ('was', 'VBD'), ('paying', 'VBG'), ('homage', 'NN')]]	4	2
2.44.22	वन्दमानम्	paying homage	[('paying', 'VBG')]	[[('paying', 'VBG'), ('homage', 'NN')]]	2	1
5.34.13	वन्दमानम्	prostrating	[('prostrating', 'VBG')]	[[('prostrating', 'VBG')]]	1	1
2.88.5	वन्दितः	saluted in reverence	[('saluted', 'VBN')]	[[('saluted', 'VBN'), ('in', 'IN'), ('reverence', 'NN')]]	3	1
2.26.30	वन्दितव्यः	is worthy of homage by you	[('is', 'VBZ')]	[[('is', 'VBZ'), ('worthy', 'JJ'), ('of', 'IN'), ('homage', 'NN'), ('by', 'IN'), ('you', 'PRP')]]	6	1
2.26.32	वन्दितव्याः	should be respected	[('be', 'VB'), ('respected', 'VBN')]	[[('should', 'MD'), ('be', 'VB'), ('respected', 'VBN')]]	3	2
2.19.28	वन्दित्वा	bowing down with respect	[('bowing', 'VBG')]	[[('bowing', 'VBG'), ('down', 'RP'), ('with', 'IN'), ('respect', 'NN')]]	4	1
2.32.2	वन्दित्वा	after saluting	[('saluting', 'VBG')]	[[('after', 'IN'), ('saluting', 'VBG')]]	2	1
4.44.15	वन्दित्वा	having offered salutation	[('having', 'VBG'), ('offered', 'VBN')]	[[('having', 'VBG'), ('offered', 'VBN'), ('salutation', 'NN')]]	3	2
2.88.5	वन्दिभिः	by the panegyrists  गाथाभिः with ballads	[('गाथाभिः', 'VBP')]	[[('by', 'IN'), ('the', 'DT'), ('panegyrists', 'NNS'), ('गाथाभिः', 'VBP'), ('with', 'IN'), ('ballads', 'NNS')]]	6	1
3.49.31	वन्दे	I salute	[('salute', 'VBP')]	[[('I', 'PRP'), ('salute', 'VBP')]]	2	1
2.58.15	वन्द्यौ	are worthy of salutations	[('are', 'VBP')]	[[('are', 'VBP'), ('worthy', 'JJ'), ('of', 'IN'), ('salutations', 'NNS')]]	4	1
5.39.5	वन्ध्य	having offered salutation	[('having', 'VBG'), ('offered', 'VBN')]	[[('having', 'VBG'), ('offered', 'VBN'), ('salutation', 'NN')]]	3	2
2.60.22	वन्यफलाशनाः	subsisting on forest fruits	[('subsisting', 'VBG')]	[[('subsisting', 'VBG'), ('on', 'IN'), ('forest', 'JJS'), ('fruits', 'NNS')]]	4	1
2.54.18	वन्यमूलफलाश्रयान्	made from the fruits and roots	[('made', 'VBN')]	[[('made', 'VBN'), ('from', 'IN'), ('the', 'DT'), ('fruits', 'NNS'), ('and', 'CC'), ('roots', 'NNS')]]	6	1
2.24.19	वन्याम्	relating to the forest wild	[('relating', 'VBG')]	[[('relating', 'VBG'), ('to', 'TO'), ('the', 'DT'), ('forest', 'JJS'), ('wild', 'NN')]]	5	1
2.63.30	वन्येन	forest produce जीवतःsubsisting	[('जीवतःsubsisting', 'VBG')]	[[('forest', 'JJS'), ('produce', 'NN'), ('जीवतःsubsisting', 'VBG')]]	3	1
3.34.19	वपुश्लाघ्या	is a woman of praiseworthy beauty	[('is', 'VBZ')]	[[('is', 'VBZ'), ('a', 'DT'), ('woman', 'NN'), ('of', 'IN'), ('praiseworthy', 'JJ'), ('beauty', 'NN')]]	6	1
5.58.19	वपुष्मता अन्तर्हितः	concealed	[('concealed', 'VBN')]	[[('concealed', 'VBN')]]	1	1
1.17.17	वपुष्मन्तः	endowed with bodies	[('endowed', 'VBN')]	[[('endowed', 'VBN'), ('with', 'IN'), ('bodies', 'NNS')]]	3	1
3.67.14	वमन्	vomitting	[('vomitting', 'VBG')]	[[('vomitting', 'VBG')]]	1	1
5.1.19	वमन्तः	poured out	[('poured', 'VBN')]	[[('poured', 'VBN'), ('out', 'RP')]]	2	1
1.45.19	वमन्ति	vomitting	[('vomitting', 'VBG')]	[[('vomitting', 'VBG')]]	1	1
2.45.13	वयः प्रकम्पशिरसः	shaking due to old age	[('shaking', 'VBG')]	[[('shaking', 'VBG'), ('due', 'JJ'), ('to', 'TO'), ('old', 'JJ'), ('age', 'NN')]]	5	1
4.18.36	वयम्	we are	[('are', 'VBP')]	[[('we', 'PRP'), ('are', 'VBP')]]	2	1
3.10.14	वयम् नेच्छामः	we are not willing	[('are', 'VBP')]	[[('we', 'PRP'), ('are', 'VBP'), ('not', 'RB'), ('willing', 'JJ')]]	4	1
2.1.12	वयोवृद्धैश्च	aged	[('aged', 'VBN')]	[[('aged', 'VBN')]]	1	1
5.67.11	वर	reverred	[('reverred', 'VBN')]	[[('reverred', 'VBN')]]	1	1
1.42.20	वरः अस्तु	let it be a boon	[('let', 'VB'), ('be', 'VB')]	[[('let', 'VB'), ('it', 'PRP'), ('be', 'VB'), ('a', 'DT'), ('boon', 'NN')]]	5	2
2.44.28	वरदः	one who confers boons	[('confers', 'VBZ')]	[[('one', 'CD'), ('who', 'WP'), ('confers', 'VBZ'), ('boons', 'NNS')]]	4	1
2.14.8	वरदः असि हि	you are the bestower of boons indeed	[('are', 'VBP')]	[[('you', 'PRP'), ('are', 'VBP'), ('the', 'DT'), ('bestower', 'NN'), ('of', 'IN'), ('boons', 'NNS'), ('indeed', 'RB')]]	7	1
1.55.14	वरदः अस्मि	I am bestower of boons	[('am', 'VBP')]	[[('I', 'PRP'), ('am', 'VBP'), ('bestower', 'JJR'), ('of', 'IN'), ('boons', 'NNS')]]	5	1
2.58.28	वरदाननिमित्तं वा	or on account of the boons bestowed	[('bestowed', 'VBD')]	[[('or', 'CC'), ('on', 'IN'), ('account', 'NN'), ('of', 'IN'), ('the', 'DT'), ('boons', 'NNS'), ('bestowed', 'VBD')]]	7	1
1.16.5	वरदाने	at the time of granting boon	[('granting', 'VBG')]	[[('at', 'IN'), ('the', 'DT'), ('time', 'NN'), ('of', 'IN'), ('granting', 'VBG'), ('boon', 'NN')]]	6	1
2.34.26	वरदानेन	by bestowing boons	[('bestowing', 'VBG')]	[[('by', 'IN'), ('bestowing', 'VBG'), ('boons', 'NNS')]]	3	1
1.76.11	वरधनुर्धरे	was bearing that excellent bow	[('was', 'VBD'), ('bearing', 'VBG')]	[[('was', 'VBD'), ('bearing', 'VBG'), ('that', 'IN'), ('excellent', 'JJ'), ('bow', 'NN')]]	5	2
2.30.20	वरम्	is better	[('is', 'VBZ')]	[[('is', 'VBZ'), ('better', 'RBR')]]	2	1
2.43.4	वरम्	is better	[('is', 'VBZ')]	[[('is', 'VBZ'), ('better', 'RBR')]]	2	1
1.66.16	वरयताम्	seeking	[('seeking', 'VBG')]	[[('seeking', 'VBG')]]	1	1
1.72.6	वरयामः	we choose	[('choose', 'VBP')]	[[('we', 'PRP'), ('choose', 'VBP')]]	2	1
1.72.5	वरयामहे	we are seeking	[('are', 'VBP'), ('seeking', 'VBG')]	[[('we', 'PRP'), ('are', 'VBP'), ('seeking', 'VBG')]]	3	2
1.12.2	वरयामास	appointed him as official priest to preside over the ceremony	[('appointed', 'VBN'), ('preside', 'VB')]	[[('appointed', 'VBN'), ('him', 'PRP'), ('as', 'IN'), ('official', 'JJ'), ('priest', 'NN'), ('to', 'TO'), ('preside', 'VB'), ('over', 'IN'), ('the', 'DT'), ('ceremony', 'NN')]]	10	2
1.35.17	वरयामासुः	proposed	[('proposed', 'VBN')]	[[('proposed', 'VBN')]]	1	1
1.66.15	वरयामासुः	had sought	[('had', 'VBD'), ('sought', 'VBN')]	[[('had', 'VBD'), ('sought', 'VBN')]]	2	2
1.11.8	वरयिष्यति	will choose him	[('choose', 'VB')]	[[('will', 'MD'), ('choose', 'VB'), ('him', 'PRP')]]	3	1
1.70.44	वरये	I choose as brides for them	[('choose', 'VBP')]	[[('I', 'PRP'), ('choose', 'VBP'), ('as', 'IN'), ('brides', 'NNS'), ('for', 'IN'), ('them', 'PRP')]]	6	1
3.48.14	वरवर्णिनि	blessed lady of excellant complexion	[('blessed', 'VBN')]	[[('blessed', 'VBN'), ('lady', 'NN'), ('of', 'IN'), ('excellant', 'JJ'), ('complexion', 'NN')]]	5	1
3.2.18	वरवृतं च	those boons desired	[('desired', 'VBD')]	[[('those', 'DT'), ('boons', 'NNS'), ('desired', 'VBD')]]	3	1
2.37.36	वरसम्प्रदाने	while seeking boons	[('seeking', 'VBG')]	[[('while', 'IN'), ('seeking', 'VBG'), ('boons', 'NNS')]]	3	1
2.16.23	वराजिनधरम्	wearing excellent deerskin	[('wearing', 'VBG')]	[[('wearing', 'VBG'), ('excellent', 'JJ'), ('deerskin', 'NN')]]	3	1
5.24.17	वरानना	charming one	[('charming', 'VBG')]	[[('charming', 'VBG'), ('one', 'CD')]]	2	1
5.20.23	वरानने	O charming lady	[('charming', 'VBG')]	[[('O', 'NNP'), ('charming', 'VBG'), ('lady', 'NN')]]	3	1
5.10.32	वराभरणधारिण्यः	wearing fine jewellery	[('wearing', 'VBG')]	[[('wearing', 'VBG'), ('fine', 'JJ'), ('jewellery', 'NN')]]	3	1
5.10.7	वराभरणभूषितम्	adorned with choicest ornaments	[('adorned', 'VBN')]	[[('adorned', 'VBN'), ('with', 'IN'), ('choicest', 'NN'), ('ornaments', 'NNS')]]	4	1
1.32.12	वराभरणभूषिताः	decked with all ornaments	[('decked', 'VBN')]	[[('decked', 'VBN'), ('with', 'IN'), ('all', 'DT'), ('ornaments', 'NNS')]]	4	1
5.4.20	वराभरणभूषितान्	adorned with choicest ornaments	[('adorned', 'VBN')]	[[('adorned', 'VBN'), ('with', 'IN'), ('choicest', 'NN'), ('ornaments', 'NNS')]]	4	1
5.5.24	वराभ्यः	compared to the choicest women	[('compared', 'VBN')]	[[('compared', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('choicest', 'JJS'), ('women', 'NNS')]]	5	1
1.76.9	वरायुधधरम्	holding that mighty weapon	[('holding', 'VBG')]	[[('holding', 'VBG'), ('that', 'DT'), ('mighty', 'CD'), ('weapon', 'NN')]]	4	1
1.48.5	वरायुधधरौ	holding excellent weapons	[('holding', 'VBG')]	[[('holding', 'VBG'), ('excellent', 'JJ'), ('weapons', 'NNS')]]	3	1
1.50.20	वरायुधधरौ	holding excellent weapons	[('holding', 'VBG')]	[[('holding', 'VBG'), ('excellent', 'JJ'), ('weapons', 'NNS')]]	3	1
3.54.2	वरारोहा	charming	[('charming', 'VBG')]	[[('charming', 'VBG')]]	1	1
5.58.102	वरारोहा	fairhipped lady	[('fairhipped', 'VBN')]	[[('fairhipped', 'VBN'), ('lady', 'NN')]]	2	1
5.66.15	वरारोहा	fairhipped one	[('fairhipped', 'VBD')]	[[('fairhipped', 'VBD'), ('one', 'CD')]]	2	1
3.57.14	वरारोहाम्	charming	[('charming', 'VBG')]	[[('charming', 'VBG')]]	1	1
3.55.31	वरारोहे	O heavyhipped lady	[('heavyhipped', 'VBD')]	[[('O', 'NNP'), ('heavyhipped', 'VBD'), ('lady', 'NN')]]	3	1
5.35.66	वरारोहे	oh charming lady	[('charming', 'VBG')]	[[('oh', 'UH'), ('charming', 'VBG'), ('lady', 'NN')]]	3	1
5.67.28	वरारोहे	fairhipped lady	[('fairhipped', 'VBN')]	[[('fairhipped', 'VBN'), ('lady', 'NN')]]	2	1
1.29.14	वरार्हः	worthy of receiving boon	[('receiving', 'VBG')]	[[('worthy', 'NN'), ('of', 'IN'), ('receiving', 'VBG'), ('boon', 'NN')]]	4	1
5.5.17	वरार्हाः	adorned with chiocest robes and ornaments	[('adorned', 'VBN')]	[[('adorned', 'VBN'), ('with', 'IN'), ('chiocest', 'NN'), ('robes', 'NNS'), ('and', 'CC'), ('ornaments', 'NNS')]]	6	1
5.9.70	वरार्हाम्	revered	[('revered', 'VBN')]	[[('revered', 'VBN')]]	1	1
5.5.25	वरार्होत्तमनिष्ककण्ठीम्	wearing costly ornaments on the neck	[('wearing', 'VBG')]	[[('wearing', 'VBG'), ('costly', 'JJ'), ('ornaments', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('neck', 'NN')]]	6	1
4.33.66	वरासनस्थः	seated on a great throne	[('seated', 'VBN')]	[[('seated', 'VBN'), ('on', 'IN'), ('a', 'DT'), ('great', 'JJ'), ('throne', 'NN')]]	5	1
2.88.4	वरास्तरणसंचये	on bed made of a pile of excellent spreads	[('made', 'VBN')]	[[('on', 'IN'), ('bed', 'NN'), ('made', 'VBN'), ('of', 'IN'), ('a', 'DT'), ('pile', 'NN'), ('of', 'IN'), ('excellent', 'JJ'), ('spreads', 'NNS')]]	9	1
5.17.9	वराहमृगशार्दूलमहिषाजशिवामुखीः	having faces like boar	[('having', 'VBG'), ('faces', 'VBZ')]	[[('having', 'VBG'), ('faces', 'VBZ'), ('like', 'IN'), ('boar', 'NN')]]	4	2
4.42.30	वराहो नाम	called Varaha	[('called', 'VBN')]	[[('called', 'VBN'), ('Varaha', 'NN')]]	2	1
2.61.15	वरिष्ठश्च	most distinguished one	[('distinguished', 'VBD')]	[[('most', 'RBS'), ('distinguished', 'VBD'), ('one', 'CD')]]	3	1
1.36.25	वरुणपालिताम्	presided over by Varuna Western direction	[('presided', 'VBN')]	[[('presided', 'VBN'), ('over', 'RP'), ('by', 'IN'), ('Varuna', 'NNP'), ('Western', 'NNP'), ('direction', 'NN')]]	6	1
4.45.7	वरुणपालिताम्	ruled by Varuna	[('ruled', 'VBN')]	[[('ruled', 'VBN'), ('by', 'IN'), ('Varuna', 'NNP')]]	3	1
4.42.58	वरुणाभिगुप्ताम्	ruled by Varuna	[('ruled', 'VBN')]	[[('ruled', 'VBN'), ('by', 'IN'), ('Varuna', 'NNP')]]	3	1
1.76.24	वरुणाय	to Varuna	[('Varuna', 'VB')]	[[('to', 'TO'), ('Varuna', 'VB')]]	2	1
2.15.41	वरूथिना	covered with a wooden fender as a defence against collision	[('covered', 'VBN')]	[[('covered', 'VBN'), ('with', 'IN'), ('a', 'DT'), ('wooden', 'JJ'), ('fender', 'NN'), ('as', 'IN'), ('a', 'DT'), ('defence', 'NN'), ('against', 'IN'), ('collision', 'NN')]]	10	1
2.110.19	वरेप्सुम्	craving for a boon	[('craving', 'VBG')]	[[('craving', 'VBG'), ('for', 'IN'), ('a', 'DT'), ('boon', 'NN')]]	4	1
2.86.25	वरेषुचापासिधरौ	armed with excellent bows	[('armed', 'VBN')]	[[('armed', 'VBN'), ('with', 'IN'), ('excellent', 'JJ'), ('bows', 'NNS')]]	4	1
5.59.20	वरोत्सेकेन	armed with the pride of boons	[('armed', 'VBN')]	[[('armed', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('pride', 'NN'), ('of', 'IN'), ('boons', 'NNS')]]	6	1
2.105.39	वर्जनीयाः हि	should be avoided	[('be', 'VB'), ('avoided', 'VBN')]	[[('should', 'MD'), ('be', 'VB'), ('avoided', 'VBN')]]	3	2
2.20.4	वर्जयन्	avoiding	[('avoiding', 'VBG')]	[[('avoiding', 'VBG')]]	1	1
2.41.3	वर्जयन्	while  abandoning	[('abandoning', 'VBG')]	[[('while', 'IN'), ('abandoning', 'VBG')]]	2	1
3.33.5	वर्जयन्ति	keep away	[('keep', 'VB')]	[[('keep', 'VB'), ('away', 'RP')]]	2	1
2.100.65	वर्जयसि कच्चित्	I trust you eschew	[('trust', 'VBP'), ('eschew', 'VBP')]	[[('I', 'PRP'), ('trust', 'VBP'), ('you', 'PRP'), ('eschew', 'VBP')]]	4	2
1.67.19	वर्जयित्वा	leaving	[('leaving', 'VBG')]	[[('leaving', 'VBG')]]	1	1
2.34.61	वर्जयित्वा	leaving	[('leaving', 'VBG')]	[[('leaving', 'VBG')]]	1	1
5.54.12	वर्जयित्वा	sparing	[('sparing', 'VBG')]	[[('sparing', 'VBG')]]	1	1
5.21.23	वर्जयेत्	may spare its target	[('spare', 'VB')]	[[('may', 'MD'), ('spare', 'VB'), ('its', 'PRP$'), ('target', 'NN')]]	4	1
5.21.23	वर्जयेत्	may leave	[('leave', 'VB')]	[[('may', 'MD'), ('leave', 'VB')]]	2	1
2.17.15	वर्णानाम्	relating to castes	[('relating', 'VBG')]	[[('relating', 'VBG'), ('to', 'TO'), ('castes', 'NNS')]]	3	1
3.71.23	वर्ततां च	do to others	[('do', 'VB')]	[[('do', 'VB'), ('to', 'TO'), ('others', 'NNS')]]	3	1
1.59.4	वर्तते	existing	[('existing', 'VBG')]	[[('existing', 'VBG')]]	1	1
1.70.14	वर्तते	was waiting	[('was', 'VBD'), ('waiting', 'VBG')]	[[('was', 'VBD'), ('waiting', 'VBG')]]	2	2
2.100.74	वर्तते	is following	[('is', 'VBZ'), ('following', 'VBG')]	[[('is', 'VBZ'), ('following', 'VBG')]]	2	2
2.20.3	वर्तते	is conducting himself	[('is', 'VBZ'), ('conducting', 'VBG')]	[[('is', 'VBZ'), ('conducting', 'VBG'), ('himself', 'PRP')]]	3	2
2.20.3	वर्तते	is conducting	[('is', 'VBZ'), ('conducting', 'VBG')]	[[('is', 'VBZ'), ('conducting', 'VBG')]]	2	2
2.23.23	वर्तते	is intending	[('is', 'VBZ'), ('intending', 'VBG')]	[[('is', 'VBZ'), ('intending', 'VBG')]]	2	2
2.44.5	वर्तते	doingshowing	[('doingshowing', 'VBG')]	[[('doingshowing', 'VBG')]]	1	1
2.49.4	वर्तते	is committed	[('is', 'VBZ'), ('committed', 'VBN')]	[[('is', 'VBZ'), ('committed', 'VBN')]]	2	2
2.73.9	वर्तते	conducted himself	[('conducted', 'VBN')]	[[('conducted', 'VBN'), ('himself', 'PRP')]]	2	1
3.42.3	वर्तते	is being	[('is', 'VBZ'), ('being', 'VBG')]	[[('is', 'VBZ'), ('being', 'VBG')]]	2	2
3.54.23	वर्तते	is arising	[('is', 'VBZ'), ('arising', 'VBG')]	[[('is', 'VBZ'), ('arising', 'VBG')]]	2	2
4.1.48	वर्तते	is staying	[('is', 'VBZ'), ('staying', 'VBG')]	[[('is', 'VBZ'), ('staying', 'VBG')]]	2	2
4.1.48	वर्तते	is present	[('is', 'VBZ')]	[[('is', 'VBZ'), ('present', 'JJ')]]	2	1
4.50.19	वर्तते	moved	[('moved', 'VBN')]	[[('moved', 'VBN')]]	1	1
5.26.33	वर्तते	is fixed	[('is', 'VBZ'), ('fixed', 'VBN')]	[[('is', 'VBZ'), ('fixed', 'VBN')]]	2	2
5.37.8	वर्तते	is running	[('is', 'VBZ'), ('running', 'VBG')]	[[('is', 'VBZ'), ('running', 'VBG')]]	2	2
5.65.4	वर्तते	she is	[('is', 'VBZ')]	[[('she', 'PRP'), ('is', 'VBZ')]]	2	1
5.65.4	वर्तते	is she	[('is', 'VBZ')]	[[('is', 'VBZ'), ('she', 'PRP')]]	2	1
2.73.9	वर्तते ननु	is abiding indeed	[('is', 'VBZ'), ('abiding', 'VBG')]	[[('is', 'VBZ'), ('abiding', 'VBG'), ('indeed', 'RB')]]	3	2
4.1.107	वर्तते नु	is she now	[('is', 'VBZ')]	[[('is', 'VBZ'), ('she', 'PRP'), ('now', 'RB')]]	3	1
3.63.17	वर्तते वा	or where she is moving	[('is', 'VBZ'), ('moving', 'VBG')]	[[('or', 'CC'), ('where', 'WRB'), ('she', 'PRP'), ('is', 'VBZ'), ('moving', 'VBG')]]	5	2
2.74.10	वर्तते हि	conducted	[('conducted', 'VBN')]	[[('conducted', 'VBN')]]	1	1
4.6.6	वर्तन्तीम्	staying	[('staying', 'VBG')]	[[('staying', 'VBG')]]	1	1
4.38.28	वर्तन्ते	are coming	[('are', 'VBP'), ('coming', 'VBG')]	[[('are', 'VBP'), ('coming', 'VBG')]]	2	2
4.38.30	वर्तन्ते	are reaching	[('are', 'VBP'), ('reaching', 'VBG')]	[[('are', 'VBP'), ('reaching', 'VBG')]]	2	2
2.3.43	वर्तमानः	conducting	[('conducting', 'VBG')]	[[('conducting', 'VBG')]]	1	1
4.63.11	वर्तमानस्य	while I was	[('was', 'VBD')]	[[('while', 'IN'), ('I', 'PRP'), ('was', 'VBD')]]	3	1
5.26.22	वर्तमानाम्	being here	[('being', 'VBG')]	[[('being', 'VBG'), ('here', 'RB')]]	2	1
1.34.2	वर्तमानायाम्	was being performed	[('was', 'VBD'), ('being', 'VBG'), ('performed', 'VBN')]	[[('was', 'VBD'), ('being', 'VBG'), ('performed', 'VBN')]]	3	3
1.73.40	वर्तमाने	when this was going on	[('was', 'VBD'), ('going', 'VBG')]	[[('when', 'WRB'), ('this', 'DT'), ('was', 'VBD'), ('going', 'VBG'), ('on', 'IN')]]	5	2
2.21.60	वर्तमाने	while he is moving	[('is', 'VBZ'), ('moving', 'VBG')]	[[('while', 'IN'), ('he', 'PRP'), ('is', 'VBZ'), ('moving', 'VBG')]]	4	2
3.66.12	वर्तमानौ	are present	[('are', 'VBP')]	[[('are', 'VBP'), ('present', 'JJ')]]	2	1
2.58.24	वर्तयन्	shedding	[('shedding', 'VBG')]	[[('shedding', 'VBG')]]	1	1
1.77.16	वर्तयन्ति	were moving on their way	[('were', 'VBD'), ('moving', 'VBG')]	[[('were', 'VBD'), ('moving', 'VBG'), ('on', 'IN'), ('their', 'PRP$'), ('way', 'NN')]]	5	2
2.106.24	वर्तयितुम्	to live	[('live', 'VB')]	[[('to', 'TO'), ('live', 'VB')]]	2	1
4.1.50	वर्तयितुम्	to sustain	[('sustain', 'VB')]	[[('to', 'TO'), ('sustain', 'VB')]]	2	1
1.59.21	वर्तयिष्यति	will pursue	[('pursue', 'VB')]	[[('will', 'MD'), ('pursue', 'VB')]]	2	1
2.63.34	वर्तयिष्यति	will live in future	[('live', 'VB')]	[[('will', 'MD'), ('live', 'VB'), ('in', 'IN'), ('future', 'JJ')]]	4	1
2.74.27	वर्तयिष्यति	will she be her normal self again	[('be', 'VB')]	[[('will', 'MD'), ('she', 'PRP'), ('be', 'VB'), ('her', 'PRP$'), ('normal', 'JJ'), ('self', 'NN'), ('again', 'RB')]]	7	1
2.12.98	वर्तयिष्यति नु	will exist	[('exist', 'VB')]	[[('will', 'MD'), ('exist', 'VB')]]	2	1
1.5.4	वर्तयिष्यामि	I shall propagate in this world	[('propagate', 'VB')]	[[('I', 'PRP'), ('shall', 'MD'), ('propagate', 'VB'), ('in', 'IN'), ('this', 'DT'), ('world', 'NN')]]	6	1
2.20.47	वर्तयिष्यामि	will live	[('live', 'VB')]	[[('will', 'MD'), ('live', 'VB')]]	2	1
4.20.15	वर्तयिष्यामि	I will remain	[('remain', 'VB')]	[[('I', 'PRP'), ('will', 'MD'), ('remain', 'VB')]]	3	1
2.24.2	वर्तयेत्	will maintain	[('maintain', 'VB')]	[[('will', 'MD'), ('maintain', 'VB')]]	2	1
4.1.47	वर्तयेत्	will she live	[('live', 'VB')]	[[('will', 'MD'), ('she', 'PRP'), ('live', 'VB')]]	3	1
2.116.13	वर्तसे	started residing	[('started', 'VBN'), ('residing', 'VBG')]	[[('started', 'VBN'), ('residing', 'VBG')]]	2	2
2.100.37	वर्तसे कच्चित्	I hope you remain alert	[('hope', 'VBP'), ('remain', 'VBP')]	[[('I', 'PRP'), ('hope', 'VBP'), ('you', 'PRP'), ('remain', 'VBP'), ('alert', 'JJ')]]	5	2
2.100.74	वर्तसे कच्चित्	I trust	[('trust', 'VBP')]	[[('I', 'PRP'), ('trust', 'VBP')]]	2	1
2.25.2	वर्तस्व	follow	[('follow', 'VB')]	[[('follow', 'VB')]]	1	1
2.58.21	वर्तस्व	follow	[('follow', 'VB')]	[[('follow', 'VB')]]	1	1
2.27.9	वर्तितव्यम्	to abide	[('abide', 'VB')]	[[('to', 'TO'), ('abide', 'VB')]]	2	1
2.39.27	वर्तितव्यम्	should conductmyself	[('conductmyself', 'VB')]	[[('should', 'MD'), ('conductmyself', 'VB')]]	2	1
