journal	paper	subject	category	author	url	size_in_kb	year	ju_url
IJHS-52-2017-Issue-2	Historical Note: Allusions of Rasayanasastra in Telugu Literature	Other	Indic	 Iragavarapu Suryanarayana	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art08.pdf	542.0		
IJHS-52-2017-Issue-2	Historical Note: General Scientific Societies in British India	Other	Indic	 B K Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art09.pdf	467.0		
IJHS-52-2017-Issue-2	Historical Note: Syamadas Mukhopadhyay (1866-1937): A Reputed Geometrician of India	Math	Indic	 Purabi Mukherji and Mala Bhattacharjee	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art10.pdf	289.0		
IJHS-52-2017-Issue-2	Book Review: Gauhar Raza, R Gopichandran, Gurdeep S Sappal and TV Venkateswaran (editors) : Moments of Eureka- Life & Works of Selected Indian Scientists	General	Other	 Kankan Bhattacharyya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art12.pdf	158.0		
IJHS-52-2017-Issue-2	Book Review: B S Shylaja and V S S Sastry : Jantar Mantar Observatories of Jai Singh	General	Other	 S Balachandra Rao	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art13.pdf	236.0		
IJHS-52-2017-Issue-2	Project Report: History of High Tin Bronze and Brass of Eastern India	Metallurgy	Indic	 Pranab K Chattopadhayay	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art11.pdf	1004.0		
IJHS-52-2017-Issue-3	Identification of Mosquitoes, Nature of Diseases and Treatment in Early Sanskrit Literature	Medicine	Indic	 Sagan Deep Kaur and Lakhvir Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art01.pdf	926.0		
IJHS-52-2017-Issue-3	Importance of Plants as depicted in Puranas	Biology	Indic	 Dhananjay Vasudeo Dwivedi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art02.pdf	277.0		
IJHS-52-2017-Issue-3	Strivilasa – An Ayurvedic Manuscript on Cosmetic Procedures of Females, Aphrodisiacs, Diseases and M	Medicine	Indic	 Goli Penchala Prasad et al.	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art03.pdf	324.0		
IJHS-52-2017-Issue-3	Western Medicine in French Pondichery (1690–1954)	Medicine	Western	 Ramya Raman and Anantanarayanan Raman	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art04.pdf	1809.0		
IJHS-52-2017-Issue-3	Institutionalization of Nursing as Profession in the Early Twentieth Century Bengal	Medicine	Indic	 Sneha Sanyal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art05.pdf	411.0		
IJHS-52-2017-Issue-3	Historical Notes: The Jaina School of Indian Mathematics	Math	Indic	 Dipak Jadhav	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art06.pdf	343.0		
IJHS-52-2017-Issue-3	Historical Notes: Mango in Ancient Indian Sculptures and during Akbar Period	Agriculture	Indic	 N C Shah	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art07.pdf	430.0		
IJHS-52-2017-Issue-3	Historical Note: Why and When were the Vijayanagara Walls Built? .....	Culture	Indic	 Jean Deloche	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art08.pdf	114.0		
IJHS-52-2017-Issue-3	Historical Note: B B Ray and Controversy over the Spectral Raman-lines	Other	Indic	 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art09.pdf	1202.0		
IJHS-52-2017-Issue-3	Book Review: Scientifically Yours	General	Other	 Kankan Bhattacharyya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art10.pdf	93.0		
IJHS-52-2017-Issue-3	Book Review: Tracks of Change: Railways and Everyday Life in Colonial India	General	Other	 Debashis Mandal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art11.pdf	126.0		
IJHS-52-2017-Issue-3	Project Report: History of Science Museums and Planetariums in India	Other	Indic	 Jayanta Sthanapati	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_3_2017__Art12.pdf	1410.0		
IJHS-52-2017-Issue-4	Contents	General	Other	 Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Contents.pdf	100.0		
IJHS-52-2017-Issue-4	Date of Mahābhārata War Based on Astronomical References—A Reassessment	Astronomy	Indic	 Ashok K Bhatnagar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art01.pdf	1063.0		
IJHS-52-2017-Issue-4	Aryabhata-II and his Concept of Concave Quadrilateral	Math	Indic	 Amalkumar Mukhopadhyay	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art02.pdf	449.0		
IJHS-52-2017-Issue-4	Sisir Kumar Mitra, Scientific Achievements and the Fellowship of the Royal Society of London	Other	Western	 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art03.pdf	1227.0		
IJHS-52-2017-Issue-4	History of the Scientific Study of the Tibeto-Burman Languages of North-East India	Linguistics	Indic	 Satarupa Dattamajumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art04.pdf	1921.0		
IJHS-52-2017-Issue-4	Historical Notes: Some Thoughts on Hindu Medicine —An Address by Kaviraj Mahamahopadhyaya Gananath..	Medicine	Indic	 N C Shah	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art05.pdf	974.0		
IJHS-52-2017-Issue-4	Historical Notes: Science Education and Science Writing in Hindi in the North West Provinces...	Other	Indic	 Pooja Mishra	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art06.pdf	376.0		
IJHS-52-2017-Issue-4	Book Review: Bengal Water Craft: Boat-Building and Fishing Communities by Lotika Varadarajan	General	Other	 Smritikumar Sarkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art07.pdf	165.0		
IJHS-52-2017-Issue-4	Book Review: India’s Nobel Prize: Nominators and Nominees, by Rajinder Singh	General	Other	 Kankan Bhattacharyya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art08.pdf	83.0		
IJHS-52-2017-Issue-4	Book Review: Inside Story of Nobel Peace Prize: Indian Contestants by Rajinder Singh	General	Other	 Kankan Bhattacharyya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art09.pdf	90.0		
IJHS-52-2017-Issue-4	Project Report: History of Technology Adoption and Development: The Case of Silk Industry....	Other	Indic	 Anirban Mukherjee	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art10.pdf	120.0		
IJHS-52-2017-Issue-4	Obituary: Lotika Varadarajan (1934-2017)	Other	Other	 Surajit Sarkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art11.pdf	171.0		
IJHS-52-2017-Issue-4	News: The 25th International Congress of History of Science and Technology...	General	Other	 Gulfishan Khan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art12.pdf	128.0		
IJHS-52-2017-Issue-4	Books Received (2017)	Other	Other	 Madhvendra Narayan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/13-Books%20Received%20for%20Review.pdf	126.0		
IJHS-52-2017-Issue-4	Ganitapancavimsi — Sanskrit Text with Introduction, English Translation and Notes	Math	Indic	 K S Shukla	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_4_2017__Art13.pdf	2318.0		
IJHS-52-2017-Issue-4	Cumulative Index	Other	Other	 Madhvendra Narayan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/17-Cumulativeindex.pdf	135.0		
IJHS-52-2017-Issue-4	Annual Contents	General	Other	 Madhvendra Narayan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/18-Contentsall.pdf	114.0		
IJHS-53-2018-Issue-1	Contents	General	Other	 Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Contents.pdf	89.0		
IJHS-53-2018-Issue-1	Madhava’s Multi-pronged Approach for Obtaining the Praṇakalantara	Math	Indic	 Aditya Kolachana, K Mahesh and K Ramasubramanian	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art01.pdf	244.0		
IJHS-53-2018-Issue-1	Ahargana in Makarandasarini and Other Indian Astronomical Texts	Astronomy	Indic	 S K Uma and S Balachandra Rao	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art02.pdf	429.0		
IJHS-53-2018-Issue-1	Medical Education on the Colonial Periphery: A Study of Medical Institutions in Patna and Dacca	Medicine	Indic	 Aishwaryarupa Majumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art03.pdf	286.0		
IJHS-53-2018-Issue-1	Celebrating the 90th Anniversary of the Raman Effect	Other	Indic	 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art04.pdf	777.0		
IJHS-53-2018-Issue-1	Indian Arthropods in Early Sanskrit Literature: A Taxonomical Analysis	Biology	Indic	 Sagan Deep Kaur and Lakhvir Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art05.pdf	154.0		
IJHS-53-2018-Issue-1	A Small History of Bedbugs in India	Biology	Indic	 Shubhneet Kaushik	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art06.pdf	155.0		
IJHS-53-2018-Issue-1	History of Development of Homoeopathy in India	Medicine	Indic	 Ajoy Kumar Ghosh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art07.pdf	138.0		
IJHS-53-2018-Issue-1	First Fifty Years (1900-1950) of Physiology in India	Medicine	Indic	 Amar K Chandra	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art08.pdf	194.0		
IJHS-53-2018-Issue-1	Correspondence: Date of Mahabharata War Based on Astronomical References: A K Bhatnagar	Astronomy	Indic	 B N Narahari Achar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art09.pdf	169.0		
IJHS-53-2018-Issue-1	Book Review: Ayurvedic Inheritance — A Reader’s Companion by M S Valiathan	General	Other	 Anantanarayanan Raman	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art10.pdf	156.0		
IJHS-53-2018-Issue-1	Book Review: Technology of the Tribes of Northeast India by Amrendra Kumar Thakur	General	Other	 J N Sinha	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art11.pdf	111.0		
IJHS-53-2018-Issue-1	Project Report: Medicine and British Empire in South India: A Study of Psychiatry and Mental Asylums	MindSciences	Indic	 Santhosh Abraham	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_1_2018__Art12.pdf	124.0		
IJHS-53-2018-Issue-2	Contents	General	Other	 IJHS	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Contents.pdf	87.0		
IJHS-53-2018-Issue-2	Concept of Sruti, Svara and Raga of Classical Music in Sanskrit Texts	Music	Indic	 RN Iyengar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art01.pdf	567.0		https://cahc.jainuniversity.ac.in/assets/cached_papers/rni/Vol53_2_2018__Art01.pdf
IJHS-53-2018-Issue-2	Brass, Zinc and the Beginning of Chemical Industry	Metallurgy	Indic	 Paul T Craddock	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art02.pdf	2752.0		
IJHS-53-2018-Issue-2	Indigenous and Western Medicines in Colonial South India: Nature of Discourses and Impact	Medicine	Indic	 D V Kanagarathinam 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art03.pdf	206.0		
IJHS-53-2018-Issue-2	Punjab Agricultural College and Research Institute, Lyallpur (1906-1947): Generating Knowledge for..	Agriculture	Indic	 Kamlesh Mohan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art04.pdf	297.0		
IJHS-53-2018-Issue-2	Historical Note: History of  Yavaka from Ethno-pharmacological Perspective	Medicine	Indic	 Rajeshwari Singh, Mita Kotecha and N Srikant	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art05.pdf	327.0		
IJHS-53-2018-Issue-2	Historical Note: The Incredible Survival of Stone Wheel Manufacture in South India	Other	Indic	 Jean Deloche	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art06.pdf	7085.0		
IJHS-53-2018-Issue-2	Correspondence: A Physics Museum in BHU in 1942	Other	Indic	 B Anantha Dasannacharya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art07.pdf	2266.0		
IJHS-53-2018-Issue-2	Book Reviews: Vedic Mathematics mattu Vedagalalli Vijnana by S Balachandra Rao	General	Other	 B S Shylaja	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art08.pdf	118.0		
IJHS-53-2018-Issue-2	Book Reviews: Plants of Kedarnath Wildlife Sanctuary, Western Himalaya: A Field Guide by ...	General	Other	 N C Shah	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art09.pdf	119.0		
IJHS-53-2018-Issue-2	Book Reviews: A Brief History of Science by  Breakthrough Science Society, Kolkata	General	Other	 Kankan Bhattacharyya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art10.pdf	106.0		
IJHS-53-2018-Issue-2	News: Workshop on Importance of Eclipses in the History of Astronomy	General	Other	 BS Shylaja	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_2_2018__Art11.pdf	95.0		
IJHS-53-2018-Issue-3	Harappan Shell Industry: An Overview	Other	Indic	 V H Sonawane	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art01.pdf	1524.0		
IJHS-53-2018-Issue-3	Indus Ceramic Industries: Complexities, Challenges and Prospects	Other	Indic	 K Krishnan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art02.pdf	195.0		
IJHS-53-2018-Issue-3	Copper Vessels in the Indus Valley Civilization: A Case Study in the Light of Harinagar Hoard	Metallurgy	Indic	 Bhuvan Vikrama and Arakhita Pradhan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art03.pdf	377.0		
IJHS-53-2018-Issue-3	Metals and Metallurgy in the Harappan Civilization	Metallurgy	Indic	 Vibha Tripathi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art04.pdf	998.0		
IJHS-53-2018-Issue-3	Indigo — The Crop that Created History and then Itself Became History	Agriculture	Indic	 Rajendra Prasad	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art05.pdf	142.0		
IJHS-53-2018-Issue-3	Determination of Ascensional Difference in the Lagnaprakarana	Astronomy	Indic	 Aditya Kolachana et al.	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art06.pdf	191.0		
IJHS-53-2018-Issue-3	Historical Note: The Origin of the 28 Naksatras in Early Indian Astronomy and Astrology	Astronomy	Indic	 Howard D Jones	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art07.pdf	159.0		
IJHS-53-2018-Issue-3	Historical Note:Reactions of Emperor Bahadur Shah Zafar and Laureate Mirza Ghalib to the Celestial..	Astronomy	Indic	 R C Kapoor	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art08.pdf	360.0		
IJHS-53-2018-Issue-3	Historical Note: Philippe Barbier and His Knowledge of Plants and Inorganic Principles in the...	Biology	Western	 Jaime Wisniak	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art09.pdf	283.0		
IJHS-53-2018-Issue-3	Historical Note: Bibha Chowdhuri – Her Cosmic Ray Studies in Manchester	Biology	Indic	 S C Roy and Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art10.pdf	1916.0		
IJHS-53-2018-Issue-3	Book Review: The Continuation of Ancient Mathematics: Wang Xiatong’s Jigu suanjing, Algebra and...	General	Other	 R C Gupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art11.pdf	346.0		
IJHS-53-2018-Issue-3	Book Review: CV Raman’s Laboratory and Discovery of the Raman Effect	General	Other	 Kankan Bhattacharyya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art12.pdf	93.0		
IJHS-53-2018-Issue-3	Project Report: The State of Ayurveda in Colonial Bengal	Medicine	Indic	 Srabani Sen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_3_2018__Art13.pdf	126.0		
IJHS-53-2018-Issue-4	Contents	General	Other	 IJHS	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Contents.pdf	376.0		
IJHS-53-2018-Issue-4	Editorial: Indo-European Encounter and Features of Modern Science in Pre-Colonial & Colonial India	Other	Indic	 AK Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art01.pdf	348.0		
IJHS-53-2018-Issue-4	Guest Editorial: Emergence of Modern Science in Colonial India	Other	Indic	 Arnab Rai Choudhuri and Deepak Kumar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art02.pdf	94.0		
IJHS-53-2018-Issue-4	Science Institutions in Colonial India: Some Snippets, Some Lessons	Other	Indic	 Deepak Kumar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art03.pdf	137.0		
IJHS-53-2018-Issue-4	Indo-Persian and Urdu Speaking Elites’ Discourses on the Modern European Science	Culture	Indic	 Gulfishan Khan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art04.pdf	375.0		
IJHS-53-2018-Issue-4	Two Early Pillars of Modern Scientific Education in India: The Meaning and Relevance of the...	Other	Indic	 John Lourdusamy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art05.pdf	124.0		
IJHS-53-2018-Issue-4	Curzon’s Role in the Development of Technical and University Education in India	Other	Indic	 Sujata Banerjee and Sunayana Maiti	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art06.pdf	118.0		
IJHS-53-2018-Issue-4	Shanti Swarup Bhatnagar, Working through/against the Colonial System	Other	Indic	 Robert Anderson	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art07.pdf	804.0		
IJHS-53-2018-Issue-4	Judging Scientific Creativity: The Case of the Early Jagadis Bose	Biology	Indic	 Subrata Dasgupta	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art08.pdf	151.0		
IJHS-53-2018-Issue-4	How Costly was Raman’s Equipment for the Discovery of Raman Effect?	Other	Indic	 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art09.pdf	644.0		
IJHS-53-2018-Issue-4	K S Krishnan as Co-discoverer of Raman Effect and as Independent Scientist	Other	Indic	 DCV Mallik	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art10.pdf	124.0		
IJHS-53-2018-Issue-4	From Atoms to Stars: Meghnad Saha (1893-1956)	Astronomy	Indic	 Atri Mukhopadhyay	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art11.pdf	128.0		
IJHS-53-2018-Issue-4	Going Beyond the Big Three of Calcutta Physicists: B B Ray, D M Bose and S K Mitra	Other	Indic	 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art12.pdf	1118.0		
IJHS-53-2018-Issue-4	Reflecting on Chemical Education: Nilratan Dhar and the Legacy of P C Ray	Other	Indic	 Madhumita Mazumdar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art13.pdf	129.0		
IJHS-53-2018-Issue-4	Shaping the Chemical Industry and Saving the Cotton Industry: Role of Sir P C Ray, a Visionary	Other	Indic	 Syamal Chakrabarti	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art14.pdf	1350.0		
IJHS-53-2018-Issue-4	Organic Chemists of Pre-Independence India: With Special Focus on Natural Products	Other	Indic	 D Balasubramanian	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art15.pdf	247.0		
IJHS-53-2018-Issue-4	Ronald Ross to U N Brahmachari: Medical Research in Colonial India	Medicine	Indic	 John Mathew	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art16.pdf	234.0		
IJHS-53-2018-Issue-4	History of X-ray Research in Colonial India	Medicine	Indic	 SC Roy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art17.pdf	854.0		
IJHS-53-2018-Issue-4	Colonial Encounter on Indian Snakes and their Venoms: The Transmission and Transformation...	Biology	Indic	 Rahul Bhaumik	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art18.pdf	138.0		
IJHS-53-2018-Issue-4	Butto Krishna Paul & Co – An Enterprise for Localization of Foreign Medicines in Colonial Calcutta	Medicine	Indic	 Malika Basu	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol53_4_2018__Art19.pdf	446.0		
