म०,सू०,मं०,अष्ट०,अ०,व०,Mantra
8,61,4,6,4,,अप्रा॑मिसत्य मघव॒न्तथेद॑स॒दिन्द्र॒ क्रत्वा॒ यथा॒ वश॑ः । स॒नेम॒ वाजं॒ तव॑ शिप्रि॒न्नव॑सा म॒क्षू चि॒द्यन्तो॑ अद्रिवः ॥
8,61,5,6,4,,श॒ग्ध्यू॒३॒॑ षु श॑चीपत॒ इन्द्र॒ विश्वा॑भिरू॒तिभि॑ः । भगं॒ न हि त्वा॑ य॒शसं॑ वसु॒विद॒मनु॑ शूर॒ चरा॑मसि ॥
8,61,6,6,4,,पौ॒रो अश्व॑स्य पुरु॒कृद्गवा॑म॒स्युत्सो॑ देव हिर॒ण्यय॑ः । नकि॒र्हि दानं॑ परि॒मर्धि॑ष॒त्त्वे यद्य॒द्यामि॒ तदा भ॑र ॥
8,61,7,6,4,,त्वं ह्येहि॒ चेर॑वे वि॒दा भगं॒ वसु॑त्तये । उद्वा॑वृषस्व मघव॒न्गवि॑ष्टय॒ उदि॒न्द्राश्व॑मिष्टये ॥
8,61,8,6,4,,त्वं पु॒रू स॒हस्रा॑णि श॒तानि॑ च यू॒था दा॒नाय॑ मंहसे । आ पु॑रंद॒रं च॑कृम॒ विप्र॑वचस॒ इन्द्रं॒ गाय॒न्तोऽव॑से ॥
8,61,9,6,4,,अ॒वि॒प्रो वा॒ यदवि॑ध॒द्विप्रो॑ वेन्द्र ते॒ वच॑ः । स प्र म॑मन्दत्त्वा॒या श॑तक्रतो॒ प्राचा॑मन्यो॒ अहं॑सन ॥
8,61,10,6,4,,उ॒ग्रबा॑हुर्म्रक्ष॒कृत्वा॑ पुरंद॒रो यदि॑ मे शृ॒णव॒द्धव॑म् । व॒सू॒यवो॒ वसु॑पतिं श॒तक्र॑तुं॒ स्तोमै॒रिन्द्रं॑ हवामहे ॥
8,61,11,6,4,,न पा॒पासो॑ मनामहे॒ नारा॑यासो॒ न जळ्ह॑वः । यदिन्न्विन्द्रं॒ वृष॑णं॒ सचा॑ सु॒ते सखा॑यं कृ॒णवा॑महै ॥
8,61,12,6,4,,उ॒ग्रं यु॑युज्म॒ पृत॑नासु सास॒हिमृ॒णका॑ति॒मदा॑भ्यम् । वेदा॑ भृ॒मं चि॒त्सनि॑ता र॒थीत॑मो वा॒जिनं॒ यमिदू॒ नश॑त् ॥
8,61,13,6,4,,यत॑ इन्द्र॒ भया॑महे॒ ततो॑ नो॒ अभ॑यं कृधि । मघ॑वञ्छ॒ग्धि तव॒ तन्न॑ ऊ॒तिभि॒र्वि द्विषो॒ वि मृधो॑ जहि ॥
8,61,14,6,4,,त्वं हि रा॑धस्पते॒ राध॑सो म॒हः क्षय॒स्यासि॑ विध॒तः । तं त्वा॑ व॒यं म॑घवन्निन्द्र गिर्वणः सु॒ताव॑न्तो हवामहे ॥
8,61,15,6,4,,इन्द्र॒ः स्पळु॒त वृ॑त्र॒हा प॑र॒स्पा नो॒ वरे॑ण्यः । स नो॑ रक्षिषच्चर॒मं स म॑ध्य॒मं स प॒श्चात्पा॑तु नः पु॒रः ॥
8,61,16,6,4,,त्वं न॑ः प॒श्चाद॑ध॒रादु॑त्त॒रात्पु॒र इन्द्र॒ नि पा॑हि वि॒श्वत॑ः । आ॒रे अ॒स्मत्कृ॑णुहि॒ दैव्यं॑ भ॒यमा॒रे हे॒तीरदे॑वीः ॥
8,61,17,6,4,,अ॒द्याद्या॒ श्वःश्व॒ इन्द्र॒ त्रास्व॑ प॒रे च॑ नः । विश्वा॑ च नो जरि॒तॄन्स॑त्पते॒ अहा॒ दिवा॒ नक्तं॑ च रक्षिषः ॥
8,61,18,6,4,,प्र॒भ॒ङ्गी शूरो॑ म॒घवा॑ तु॒वीम॑घ॒ः सम्मि॑श्लो वि॒र्या॑य॒ कम् । उ॒भा ते॑ बा॒हू वृष॑णा शतक्रतो॒ नि या वज्रं॑ मिमि॒क्षतु॑ः ॥
8,62,1,6,4,,प्रो अ॑स्मा॒ उप॑स्तुतिं॒ भर॑ता॒ यज्जुजो॑षति । उ॒क्थैरिन्द्र॑स्य॒ माहि॑नं॒ वयो॑ वर्धन्ति सो॒मिनो॑ भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,2,6,4,,अ॒यु॒जो अस॑मो॒ नृभि॒रेक॑ः कृ॒ष्टीर॒यास्य॑ः । पू॒र्वीरति॒ प्र वा॑वृधे॒ विश्वा॑ जा॒तान्योज॑सा भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,3,6,4,,अहि॑तेन चि॒दर्व॑ता जी॒रदा॑नुः सिषासति । प्र॒वाच्य॑मिन्द्र॒ तत्तव॑ वी॒र्या॑णि करिष्य॒तो भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,4,6,4,,आ या॑हि कृ॒णवा॑म त॒ इन्द्र॒ ब्रह्मा॑णि॒ वर्ध॑ना । येभि॑ः शविष्ठ चा॒कनो॑ भ॒द्रमि॒ह श्र॑वस्य॒ते भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,5,6,4,,धृ॒ष॒तश्चि॑द्धृ॒षन्मन॑ः कृ॒णोषी॑न्द्र॒ यत्त्वम् । ती॒व्रैः सोमै॑ः सपर्य॒तो नमो॑भिः प्रति॒भूष॑तो भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,6,6,4,,अव॑ चष्ट॒ ऋची॑षमोऽव॒ताँ इ॑व॒ मानु॑षः । जु॒ष्ट्वी दक्ष॑स्य सो॒मिन॒ः सखा॑यं कृणुते॒ युजं॑ भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,7,6,4,,विश्वे॑ त इन्द्र वी॒र्यं॑ दे॒वा अनु॒ क्रतुं॑ ददुः । भुवो॒ विश्व॑स्य॒ गोप॑तिः पुरुष्टुत भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,8,6,4,,गृ॒णे तदि॑न्द्र ते॒ शव॑ उप॒मं दे॒वता॑तये । यद्धंसि॑ वृ॒त्रमोज॑सा शचीपते भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,9,6,4,,सम॑नेव वपुष्य॒तः कृ॒णव॒न्मानु॑षा यु॒गा । वि॒दे तदिन्द्र॒श्चेत॑न॒मध॑ श्रु॒तो भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,10,6,4,,उज्जा॒तमि॑न्द्र ते॒ शव॒ उत्त्वामुत्तव॒ क्रतु॑म् । भूरि॑गो॒ भूरि॑ वावृधु॒र्मघ॑व॒न्तव॒ शर्म॑णि भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,11,6,4,,अ॒हं च॒ त्वं च॑ वृत्रह॒न्सं यु॑ज्याव स॒निभ्य॒ आ । अ॒रा॒ती॒वा चि॑दद्रि॒वोऽनु॑ नौ शूर मंसते भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,62,12,6,4,,स॒त्यमिद्वा उ॒ तं व॒यमिन्द्रं॑ स्तवाम॒ नानृ॑तम् । म॒हाँ असु॑न्वतो व॒धो भूरि॒ ज्योतीं॑षि सुन्व॒तो भ॒द्रा इन्द्र॑स्य रा॒तय॑ः ॥
8,63,1,6,4,42,स पू॒र्व्यो म॒हानां॑ वे॒नः क्रतु॑भिरानजे । यस्य॒ द्वारा॒ मनु॑ष्पि॒ता दे॒वेषु॒ धिय॑ आन॒जे ॥
8,63,2,6,4,42,दि॒वो मानं॒ नोत्स॑द॒न्सोम॑पृष्ठासो॒ अद्र॑यः । उ॒क्था ब्रह्म॑ च॒ शंस्या॑ ॥
8,63,3,6,4,42,स वि॒द्वाँ अङ्गि॑रोभ्य॒ इन्द्रो॒ गा अ॑वृणो॒दप॑ । स्तु॒षे तद॑स्य॒ पौंस्य॑म् ॥
8,63,4,6,4,42,स प्र॒त्नथा॑ कविवृ॒ध इन्द्रो॑ वा॒कस्य॑ व॒क्षणि॑ः । शि॒वो अ॒र्कस्य॒ होम॑न्यस्म॒त्रा ग॒न्त्वव॑से ॥
8,63,5,6,4,42,आदू॒ नु ते॒ अनु॒ क्रतुं॒ स्वाहा॒ वर॑स्य॒ यज्य॑वः । श्वा॒त्रम॒र्का अ॑नूष॒तेन्द्र॑ गो॒त्रस्य॑ दा॒वने॑ ॥
8,63,6,6,4,42,इन्द्रे॒ विश्वा॑नि वी॒र्या॑ कृ॒तानि॒ कर्त्वा॑नि च । यम॒र्का अ॑ध्व॒रं वि॒दुः ॥
8,63,7,6,4,43,यत्पाञ्च॑जन्यया वि॒शेन्द्रे॒ घोषा॒ असृ॑क्षत । अस्तृ॑णाद्ब॒र्हणा॑ वि॒पो॒३॒॑ऽर्यो मान॑स्य॒ स क्षय॑ः ॥
8,63,8,6,4,43,इ॒यमु॑ ते॒ अनु॑ष्टुतिश्चकृ॒षे तानि॒ पौंस्या॑ । प्राव॑श्च॒क्रस्य॑ वर्त॒निम् ॥
8,63,9,6,4,43,अ॒स्य वृष्णो॒ व्योद॑न उ॒रु क्र॑मिष्ट जी॒वसे॑ । यवं॒ न प॒श्व आ द॑दे ॥
8,63,10,6,4,43,तद्दधा॑ना अव॒स्यवो॑ यु॒ष्माभि॒र्दक्ष॑पितरः । स्याम॑ म॒रुत्व॑तो वृ॒धे ॥
8,63,11,6,4,43,बळृ॒त्विया॑य॒ धाम्न॒ ऋक्व॑भिः शूर नोनुमः । जेषा॑मेन्द्र॒ त्वया॑ यु॒जा ॥
8,63,12,6,4,43,अ॒स्मे रु॒द्रा मे॒हना॒ पर्व॑तासो वृत्र॒हत्ये॒ भर॑हूतौ स॒जोषा॑ः । यः शंस॑ते स्तुव॒ते धायि॑ प॒ज्र इन्द्र॑ज्येष्ठा अ॒स्माँ अ॑वन्तु दे॒वाः ॥
8,64,1,6,4,44,उत्त्वा॑ मन्दन्तु॒ स्तोमा॑ः कृणु॒ष्व राधो॑ अद्रिवः । अव॑ ब्रह्म॒द्विषो॑ जहि ॥
